,Original Y,Predicted Y
23292, <=50K,0
23293, <=50K,0
23294, <=50K,0
23295, >50K,0
23296, <=50K,0
23297, <=50K,0
23298, <=50K,0
23299, <=50K,0
23300, <=50K,0
23301, >50K,0
23302, <=50K,0
23303, >50K,0
23304, >50K,0
23305, >50K,1
23306, <=50K,0
23307, <=50K,0
23308, >50K,1
23309, <=50K,0
23310, >50K,0
23311, <=50K,0
23312, >50K,1
23313, >50K,0
23314, <=50K,0
23315, <=50K,0
23316, <=50K,0
23317, >50K,1
23318, >50K,0
23319, >50K,1
23320, <=50K,0
23321, <=50K,0
23322, <=50K,1
23323, <=50K,0
23324, >50K,0
23325, <=50K,0
23326, <=50K,0
23327, <=50K,0
23328, <=50K,0
23329, <=50K,1
23330, <=50K,1
23331, <=50K,1
23332, <=50K,0
23333, <=50K,0
23334, >50K,0
23335, <=50K,1
23336, <=50K,0
23337, <=50K,1
23338, <=50K,1
23339, <=50K,0
23340, <=50K,0
23341, >50K,1
23342, <=50K,1
23343, >50K,1
23344, >50K,0
23345, <=50K,0
23346, <=50K,0
23347, <=50K,0
23348, <=50K,0
23349, <=50K,1
23350, <=50K,0
23351, <=50K,0
23352, <=50K,0
23353, <=50K,0
23354, >50K,0
23355, <=50K,0
23356, <=50K,0
23357, >50K,0
23358, >50K,0
23359, <=50K,1
23360, <=50K,0
23361, >50K,0
23362, <=50K,1
23363, <=50K,0
23364, <=50K,0
23365, <=50K,0
23366, >50K,0
23367, <=50K,0
23368, >50K,0
23369, <=50K,1
23370, >50K,0
23371, <=50K,0
23372, <=50K,0
23373, <=50K,1
23374, <=50K,1
23375, <=50K,1
23376, <=50K,1
23377, >50K,1
23378, <=50K,0
23379, <=50K,1
23380, >50K,0
23381, >50K,0
23382, >50K,1
23383, <=50K,0
23384, >50K,0
23385, <=50K,1
23386, <=50K,0
23387, <=50K,0
23388, <=50K,0
23389, >50K,0
23390, <=50K,0
23391, >50K,1
23392, <=50K,1
23393, <=50K,0
23394, <=50K,0
23395, <=50K,0
23396, <=50K,1
23397, <=50K,0
23398, <=50K,0
23399, <=50K,0
23400, <=50K,0
23401, <=50K,1
23402, >50K,0
23403, >50K,0
23404, >50K,1
23405, <=50K,1
23406, <=50K,0
23407, <=50K,0
23408, <=50K,1
23409, <=50K,0
23410, <=50K,0
23411, >50K,0
23412, <=50K,1
23413, <=50K,0
23414, <=50K,1
23415, <=50K,0
23416, >50K,0
23417, >50K,0
23418, <=50K,0
23419, >50K,1
23420, >50K,0
23421, >50K,0
23422, >50K,0
23423, >50K,0
23424, <=50K,0
23425, <=50K,0
23426, <=50K,1
23427, <=50K,0
23428, <=50K,0
23429, >50K,0
23430, <=50K,0
23431, <=50K,0
23432, <=50K,1
23433, <=50K,0
23434, <=50K,1
23435, <=50K,0
23436, <=50K,0
23437, <=50K,0
23438, <=50K,1
23439, >50K,0
23440, <=50K,1
23441, >50K,0
23442, <=50K,0
23443, <=50K,0
23444, <=50K,1
23445, <=50K,1
23446, >50K,1
23447, <=50K,1
23448, <=50K,0
23449, <=50K,0
23450, <=50K,0
23451, <=50K,0
23452, >50K,0
23453, <=50K,1
23454, <=50K,0
23455, <=50K,1
23456, <=50K,0
23457, <=50K,1
23458, <=50K,0
23459, >50K,1
23460, >50K,0
23461, <=50K,1
23462, <=50K,0
23463, <=50K,0
23464, >50K,0
23465, <=50K,0
23466, <=50K,1
23467, >50K,1
23468, <=50K,0
23469, <=50K,0
23470, <=50K,1
23471, >50K,1
23472, <=50K,1
23473, <=50K,0
23474, >50K,0
23475, <=50K,0
23476, <=50K,0
23477, <=50K,0
23478, <=50K,1
23479, <=50K,0
23480, <=50K,0
23481, <=50K,0
23482, <=50K,0
23483, <=50K,0
23484, <=50K,0
23485, <=50K,1
23486, <=50K,0
23487, <=50K,0
23488, <=50K,1
23489, >50K,0
23490, <=50K,0
23491, >50K,0
23492, <=50K,0
23493, <=50K,0
23494, <=50K,0
23495, <=50K,0
23496, <=50K,0
23497, <=50K,0
23498, >50K,0
23499, <=50K,1
23500, <=50K,1
23501, >50K,0
23502, <=50K,0
23503, <=50K,1
23504, >50K,0
23505, >50K,0
23506, <=50K,0
23507, <=50K,1
23508, <=50K,0
23509, >50K,1
23510, <=50K,0
23511, >50K,0
23512, <=50K,0
23513, <=50K,1
23514, <=50K,1
23515, <=50K,0
23516, <=50K,0
23517, <=50K,0
23518, <=50K,1
23519, >50K,1
23520, <=50K,1
23521, <=50K,0
23522, <=50K,0
23523, >50K,1
23524, <=50K,0
23525, <=50K,0
23526, <=50K,0
23527, >50K,0
23528, >50K,0
23529, <=50K,0
23530, <=50K,0
23531, <=50K,1
23532, <=50K,0
23533, <=50K,1
23534, <=50K,1
23535, >50K,1
23536, <=50K,1
23537, <=50K,0
23538, <=50K,0
23539, <=50K,1
23540, <=50K,0
23541, <=50K,0
23542, <=50K,0
23543, >50K,0
23544, <=50K,0
23545, >50K,0
23546, <=50K,0
23547, <=50K,0
23548, >50K,0
23549, >50K,0
23550, >50K,0
23551, <=50K,1
23552, >50K,1
23553, >50K,0
23554, >50K,0
23555, <=50K,0
23556, <=50K,0
23557, <=50K,0
23558, <=50K,0
23559, <=50K,0
23560, <=50K,0
23561, <=50K,1
23562, >50K,0
23563, >50K,0
23564, <=50K,1
23565, <=50K,0
23566, <=50K,0
23567, >50K,0
23568, >50K,0
23569, >50K,1
23570, >50K,0
23571, >50K,1
23572, <=50K,1
23573, <=50K,0
23574, <=50K,0
23575, <=50K,0
23576, <=50K,0
23577, <=50K,0
23578, >50K,0
23579, <=50K,0
23580, <=50K,0
23581, <=50K,0
23582, >50K,1
23583, <=50K,0
23584, <=50K,0
23585, >50K,0
23586, <=50K,0
23587, >50K,0
23588, <=50K,0
23589, >50K,0
23590, >50K,0
23591, <=50K,0
23592, >50K,0
23593, <=50K,0
23594, <=50K,1
23595, <=50K,0
23596, <=50K,1
23597, <=50K,1
23598, >50K,0
23599, >50K,1
23600, >50K,1
23601, <=50K,0
23602, <=50K,0
23603, <=50K,0
23604, <=50K,0
23605, <=50K,0
23606, <=50K,0
23607, <=50K,0
23608, <=50K,1
23609, <=50K,0
23610, <=50K,0
23611, <=50K,0
23612, <=50K,0
23613, >50K,0
23614, <=50K,0
23615, <=50K,0
23616, <=50K,0
23617, <=50K,0
23618, >50K,0
23619, >50K,0
23620, <=50K,0
23621, <=50K,1
23622, <=50K,0
23623, <=50K,0
23624, <=50K,0
23625, <=50K,0
23626, <=50K,0
23627, >50K,0
23628, <=50K,0
23629, <=50K,1
23630, <=50K,0
23631, <=50K,1
23632, <=50K,0
23633, <=50K,1
23634, <=50K,0
23635, <=50K,1
23636, >50K,0
23637, <=50K,0
23638, <=50K,0
23639, <=50K,1
23640, <=50K,1
23641, >50K,1
23642, <=50K,0
23643, <=50K,1
23644, <=50K,0
23645, <=50K,0
23646, <=50K,1
23647, <=50K,0
23648, <=50K,0
23649, >50K,1
23650, <=50K,0
23651, >50K,0
23652, <=50K,0
23653, <=50K,0
23654, <=50K,0
23655, <=50K,1
23656, <=50K,0
23657, <=50K,0
23658, <=50K,1
23659, <=50K,0
23660, <=50K,0
23661, >50K,0
23662, <=50K,0
23663, <=50K,1
23664, >50K,0
23665, <=50K,1
23666, <=50K,0
23667, <=50K,0
23668, <=50K,0
23669, <=50K,1
23670, <=50K,0
23671, >50K,0
23672, >50K,0
23673, <=50K,0
23674, <=50K,0
23675, <=50K,1
23676, <=50K,0
23677, <=50K,1
23678, >50K,1
23679, <=50K,0
23680, <=50K,0
23681, >50K,0
23682, >50K,1
23683, <=50K,0
23684, <=50K,1
23685, >50K,0
23686, >50K,0
23687, <=50K,0
23688, <=50K,0
23689, >50K,0
23690, <=50K,0
23691, <=50K,1
23692, <=50K,0
23693, <=50K,0
23694, <=50K,0
23695, <=50K,0
23696, <=50K,1
23697, <=50K,0
23698, <=50K,0
23699, <=50K,0
23700, <=50K,0
23701, >50K,1
23702, <=50K,0
23703, <=50K,0
23704, <=50K,1
23705, <=50K,0
23706, >50K,0
23707, <=50K,0
23708, >50K,0
23709, >50K,0
23710, <=50K,0
23711, <=50K,0
23712, <=50K,0
23713, <=50K,0
23714, <=50K,0
23715, >50K,0
23716, >50K,0
23717, <=50K,0
23718, <=50K,1
23719, <=50K,0
23720, <=50K,0
23721, >50K,0
23722, <=50K,0
23723, <=50K,1
23724, <=50K,1
23725, >50K,1
23726, >50K,0
23727, <=50K,0
23728, <=50K,0
23729, <=50K,0
23730, <=50K,0
23731, <=50K,1
23732, <=50K,0
23733, >50K,1
23734, <=50K,1
23735, >50K,0
23736, >50K,0
23737, <=50K,1
23738, <=50K,0
23739, <=50K,0
23740, <=50K,0
23741, >50K,0
23742, <=50K,0
23743, <=50K,1
23744, <=50K,0
23745, >50K,1
23746, <=50K,0
23747, <=50K,0
23748, <=50K,0
23749, <=50K,0
23750, <=50K,0
23751, <=50K,0
23752, >50K,0
23753, <=50K,1
23754, <=50K,0
23755, <=50K,1
23756, >50K,1
23757, <=50K,0
23758, <=50K,0
23759, <=50K,1
23760, >50K,0
23761, <=50K,0
23762, <=50K,1
23763, >50K,1
23764, <=50K,0
23765, <=50K,1
23766, <=50K,0
23767, <=50K,1
23768, <=50K,0
23769, >50K,0
23770, <=50K,1
23771, <=50K,0
23772, <=50K,0
23773, <=50K,0
23774, <=50K,0
23775, <=50K,0
23776, <=50K,1
23777, <=50K,0
23778, <=50K,0
23779, <=50K,0
23780, <=50K,0
23781, <=50K,1
23782, >50K,0
23783, >50K,0
23784, >50K,0
23785, <=50K,0
23786, <=50K,0
23787, <=50K,0
23788, <=50K,1
23789, >50K,1
23790, <=50K,1
23791, <=50K,0
23792, >50K,0
23793, <=50K,1
23794, <=50K,0
23795, <=50K,0
23796, <=50K,1
23797, <=50K,1
23798, <=50K,0
23799, <=50K,0
23800, <=50K,1
23801, <=50K,0
23802, <=50K,1
23803, <=50K,1
23804, <=50K,1
23805, <=50K,1
23806, <=50K,0
23807, <=50K,0
23808, <=50K,0
23809, <=50K,0
23810, <=50K,0
23811, <=50K,0
23812, <=50K,0
23813, <=50K,0
23814, <=50K,0
23815, >50K,0
23816, <=50K,0
23817, <=50K,1
23818, <=50K,1
23819, <=50K,0
23820, <=50K,0
23821, <=50K,0
23822, <=50K,0
23823, <=50K,0
23824, <=50K,1
23825, <=50K,0
23826, <=50K,0
23827, <=50K,1
23828, <=50K,0
23829, >50K,0
23830, <=50K,0
23831, <=50K,1
23832, <=50K,0
23833, <=50K,0
23834, <=50K,1
23835, >50K,1
23836, <=50K,1
23837, <=50K,1
23838, <=50K,1
23839, >50K,0
23840, >50K,0
23841, >50K,0
23842, <=50K,0
23843, <=50K,1
23844, >50K,0
23845, >50K,0
23846, <=50K,0
23847, <=50K,0
23848, <=50K,1
23849, >50K,1
23850, <=50K,0
23851, <=50K,1
23852, >50K,1
23853, >50K,0
23854, >50K,0
23855, <=50K,0
23856, <=50K,0
23857, >50K,1
23858, <=50K,1
23859, <=50K,1
23860, <=50K,0
23861, <=50K,0
23862, <=50K,1
23863, <=50K,0
23864, <=50K,1
23865, <=50K,0
23866, <=50K,0
23867, >50K,1
23868, <=50K,0
23869, <=50K,0
23870, <=50K,0
23871, <=50K,0
23872, >50K,0
23873, <=50K,0
23874, >50K,0
23875, <=50K,1
23876, <=50K,1
23877, >50K,0
23878, >50K,1
23879, >50K,0
23880, <=50K,0
23881, <=50K,0
23882, <=50K,1
23883, <=50K,1
23884, <=50K,1
23885, <=50K,0
23886, <=50K,1
23887, <=50K,0
23888, <=50K,0
23889, >50K,0
23890, >50K,0
23891, <=50K,0
23892, <=50K,0
23893, <=50K,0
23894, >50K,0
23895, >50K,0
23896, >50K,1
23897, >50K,0
23898, <=50K,0
23899, <=50K,0
23900, <=50K,0
23901, <=50K,0
23902, <=50K,0
23903, <=50K,1
23904, >50K,0
23905, <=50K,0
23906, <=50K,0
23907, <=50K,0
23908, <=50K,0
23909, <=50K,0
23910, <=50K,0
23911, <=50K,0
23912, <=50K,1
23913, >50K,0
23914, <=50K,0
23915, <=50K,1
23916, >50K,1
23917, <=50K,0
23918, <=50K,0
23919, >50K,0
23920, <=50K,1
23921, <=50K,1
23922, <=50K,0
23923, <=50K,1
23924, <=50K,0
23925, >50K,0
23926, >50K,0
23927, <=50K,1
23928, <=50K,0
23929, <=50K,1
23930, <=50K,0
23931, <=50K,0
23932, >50K,0
23933, <=50K,0
23934, >50K,1
23935, <=50K,0
23936, <=50K,0
23937, <=50K,0
23938, >50K,0
23939, <=50K,1
23940, <=50K,0
23941, <=50K,0
23942, >50K,0
23943, <=50K,0
23944, <=50K,0
23945, <=50K,0
23946, <=50K,1
23947, <=50K,0
23948, <=50K,0
23949, <=50K,0
23950, <=50K,1
23951, <=50K,0
23952, >50K,0
23953, <=50K,1
23954, <=50K,0
23955, >50K,0
23956, <=50K,0
23957, >50K,0
23958, >50K,1
23959, <=50K,1
23960, <=50K,0
23961, >50K,1
23962, >50K,0
23963, <=50K,0
23964, <=50K,0
23965, >50K,0
23966, <=50K,1
23967, >50K,0
23968, >50K,0
23969, <=50K,0
23970, >50K,0
23971, <=50K,0
23972, <=50K,1
23973, >50K,0
23974, <=50K,1
23975, >50K,0
23976, <=50K,0
23977, >50K,0
23978, <=50K,0
23979, <=50K,0
23980, <=50K,0
23981, <=50K,1
23982, >50K,0
23983, >50K,0
23984, <=50K,0
23985, <=50K,0
23986, >50K,1
23987, >50K,0
23988, >50K,1
23989, <=50K,0
23990, >50K,0
23991, <=50K,1
23992, <=50K,0
23993, <=50K,0
23994, >50K,0
23995, >50K,1
23996, <=50K,0
23997, <=50K,0
23998, >50K,1
23999, >50K,0
24000, <=50K,1
24001, <=50K,0
24002, <=50K,0
24003, <=50K,1
24004, <=50K,0
24005, <=50K,0
24006, <=50K,0
24007, >50K,1
24008, >50K,1
24009, <=50K,0
24010, >50K,0
24011, <=50K,1
24012, <=50K,0
24013, <=50K,0
24014, >50K,0
24015, >50K,1
24016, <=50K,1
24017, <=50K,0
24018, >50K,0
24019, <=50K,1
24020, <=50K,0
24021, <=50K,1
24022, <=50K,0
24023, >50K,0
24024, <=50K,0
24025, >50K,1
24026, >50K,0
24027, <=50K,0
24028, >50K,1
24029, <=50K,0
24030, <=50K,0
24031, >50K,0
24032, <=50K,0
24033, <=50K,0
24034, >50K,0
24035, <=50K,0
24036, >50K,1
24037, >50K,0
24038, >50K,0
24039, <=50K,0
24040, <=50K,0
24041, <=50K,0
24042, <=50K,0
24043, <=50K,0
24044, >50K,0
24045, <=50K,0
24046, <=50K,0
24047, <=50K,1
24048, >50K,1
24049, >50K,0
24050, <=50K,1
24051, <=50K,1
24052, <=50K,0
24053, <=50K,0
24054, <=50K,0
24055, <=50K,0
24056, <=50K,0
24057, <=50K,0
24058, <=50K,0
24059, <=50K,0
24060, >50K,0
24061, <=50K,0
24062, >50K,1
24063, >50K,0
24064, >50K,0
24065, >50K,0
24066, <=50K,0
24067, >50K,1
24068, <=50K,1
24069, <=50K,1
24070, <=50K,0
24071, >50K,1
24072, >50K,0
24073, <=50K,1
24074, <=50K,0
24075, <=50K,0
24076, <=50K,1
24077, <=50K,0
24078, <=50K,0
24079, <=50K,0
24080, <=50K,0
24081, <=50K,1
24082, <=50K,1
24083, <=50K,0
24084, <=50K,0
24085, <=50K,1
24086, <=50K,0
24087, <=50K,1
24088, <=50K,0
24089, >50K,0
24090, <=50K,1
24091, <=50K,0
24092, <=50K,0
24093, <=50K,0
24094, <=50K,0
24095, <=50K,0
24096, <=50K,1
24097, <=50K,1
24098, <=50K,1
24099, <=50K,1
24100, >50K,1
24101, >50K,0
24102, <=50K,0
24103, <=50K,0
24104, >50K,0
24105, >50K,1
24106, <=50K,0
24107, >50K,0
24108, >50K,1
24109, <=50K,0
24110, <=50K,0
24111, <=50K,1
24112, <=50K,0
24113, >50K,0
24114, <=50K,0
24115, <=50K,1
24116, <=50K,0
24117, <=50K,1
24118, <=50K,0
24119, <=50K,0
24120, >50K,0
24121, <=50K,0
24122, >50K,0
24123, >50K,1
24124, <=50K,0
24125, >50K,0
24126, <=50K,0
24127, <=50K,0
24128, >50K,1
24129, <=50K,0
24130, <=50K,0
24131, >50K,1
24132, <=50K,0
24133, <=50K,1
24134, >50K,0
24135, <=50K,0
24136, >50K,1
24137, <=50K,1
24138, <=50K,0
24139, <=50K,0
24140, >50K,0
24141, <=50K,0
24142, >50K,1
24143, <=50K,0
24144, <=50K,0
24145, <=50K,0
24146, <=50K,0
24147, >50K,0
24148, >50K,0
24149, <=50K,0
24150, <=50K,0
24151, <=50K,0
24152, <=50K,0
24153, <=50K,1
24154, >50K,0
24155, <=50K,1
24156, >50K,0
24157, <=50K,0
24158, <=50K,0
24159, <=50K,0
24160, >50K,0
24161, <=50K,0
24162, <=50K,0
24163, <=50K,0
24164, >50K,1
24165, <=50K,0
24166, >50K,1
24167, <=50K,1
24168, <=50K,1
24169, <=50K,0
24170, >50K,0
24171, >50K,0
24172, <=50K,0
24173, <=50K,0
24174, <=50K,0
24175, <=50K,1
24176, <=50K,0
24177, <=50K,1
24178, <=50K,0
24179, <=50K,0
24180, >50K,0
24181, <=50K,0
24182, <=50K,0
24183, <=50K,0
24184, <=50K,1
24185, <=50K,0
24186, >50K,0
24187, <=50K,0
24188, >50K,0
24189, <=50K,0
24190, <=50K,0
24191, >50K,1
24192, <=50K,0
24193, <=50K,0
24194, <=50K,1
24195, <=50K,0
24196, >50K,0
24197, <=50K,0
24198, <=50K,0
24199, >50K,0
24200, >50K,1
24201, >50K,0
24202, <=50K,0
24203, >50K,1
24204, <=50K,1
24205, <=50K,0
24206, <=50K,0
24207, <=50K,1
24208, <=50K,0
24209, >50K,0
24210, <=50K,1
24211, <=50K,1
24212, <=50K,1
24213, <=50K,1
24214, <=50K,1
24215, <=50K,1
24216, <=50K,0
24217, <=50K,0
24218, <=50K,0
24219, <=50K,0
24220, >50K,1
24221, <=50K,0
24222, <=50K,0
24223, >50K,0
24224, <=50K,0
24225, <=50K,1
24226, <=50K,1
24227, <=50K,0
24228, <=50K,0
24229, >50K,0
24230, >50K,0
24231, <=50K,1
24232, <=50K,0
24233, <=50K,0
24234, <=50K,0
24235, <=50K,0
24236, <=50K,0
24237, <=50K,0
24238, <=50K,0
24239, <=50K,0
24240, <=50K,0
24241, <=50K,0
24242, <=50K,0
24243, <=50K,0
24244, <=50K,0
24245, <=50K,0
24246, <=50K,1
24247, >50K,0
24248, <=50K,0
24249, <=50K,0
24250, >50K,0
24251, <=50K,0
24252, <=50K,0
24253, <=50K,0
24254, <=50K,0
24255, <=50K,1
24256, >50K,0
24257, >50K,1
24258, <=50K,0
24259, <=50K,0
24260, >50K,0
24261, <=50K,0
24262, <=50K,0
24263, <=50K,0
24264, <=50K,1
24265, <=50K,1
24266, <=50K,1
24267, >50K,0
24268, <=50K,0
24269, <=50K,0
24270, >50K,0
24271, >50K,1
24272, >50K,1
24273, <=50K,0
24274, >50K,0
24275, <=50K,0
24276, <=50K,0
24277, <=50K,0
24278, <=50K,0
24279, >50K,1
24280, <=50K,0
24281, >50K,0
24282, >50K,1
24283, <=50K,0
24284, <=50K,0
24285, >50K,0
24286, <=50K,0
24287, <=50K,1
24288, <=50K,0
24289, >50K,0
24290, <=50K,0
24291, <=50K,1
24292, <=50K,0
24293, <=50K,0
24294, <=50K,0
24295, >50K,0
24296, <=50K,0
24297, >50K,0
24298, <=50K,0
24299, >50K,1
24300, >50K,1
24301, <=50K,0
24302, <=50K,0
24303, <=50K,0
24304, <=50K,0
24305, <=50K,0
24306, >50K,0
24307, <=50K,0
24308, <=50K,0
24309, >50K,1
24310, <=50K,0
24311, <=50K,0
24312, <=50K,0
24313, >50K,0
24314, <=50K,1
24315, >50K,0
24316, >50K,0
24317, >50K,0
24318, <=50K,0
24319, >50K,0
24320, >50K,0
24321, >50K,0
24322, <=50K,0
24323, >50K,1
24324, <=50K,0
24325, <=50K,0
24326, <=50K,0
24327, >50K,0
24328, <=50K,0
24329, >50K,0
24330, >50K,0
24331, <=50K,0
24332, <=50K,0
24333, <=50K,0
24334, >50K,0
24335, <=50K,0
24336, <=50K,0
24337, <=50K,0
24338, <=50K,0
24339, >50K,1
24340, <=50K,0
24341, <=50K,0
24342, <=50K,0
24343, <=50K,1
24344, <=50K,0
24345, <=50K,1
24346, <=50K,0
24347, <=50K,0
24348, >50K,0
24349, <=50K,0
24350, <=50K,1
24351, <=50K,0
24352, <=50K,0
24353, <=50K,1
24354, <=50K,0
24355, <=50K,0
24356, >50K,0
24357, <=50K,0
24358, <=50K,1
24359, <=50K,0
24360, <=50K,0
24361, <=50K,1
24362, >50K,0
24363, >50K,0
24364, >50K,0
24365, <=50K,0
24366, >50K,0
24367, <=50K,0
24368, <=50K,0
24369, <=50K,0
24370, <=50K,0
24371, <=50K,0
24372, <=50K,0
24373, <=50K,0
24374, <=50K,0
24375, <=50K,0
24376, >50K,0
24377, <=50K,0
24378, >50K,1
24379, >50K,0
24380, >50K,0
24381, >50K,0
24382, <=50K,0
24383, <=50K,1
24384, >50K,0
24385, <=50K,0
24386, >50K,0
24387, <=50K,0
24388, <=50K,1
24389, <=50K,0
24390, <=50K,0
24391, <=50K,0
24392, <=50K,0
24393, <=50K,0
24394, >50K,0
24395, >50K,0
24396, <=50K,0
24397, <=50K,1
24398, <=50K,0
24399, <=50K,0
24400, >50K,0
24401, >50K,0
24402, <=50K,0
24403, <=50K,0
24404, <=50K,0
24405, <=50K,0
24406, <=50K,0
24407, >50K,0
24408, <=50K,0
24409, >50K,0
24410, <=50K,0
24411, <=50K,0
24412, <=50K,0
24413, <=50K,1
24414, <=50K,1
24415, >50K,0
24416, <=50K,0
24417, <=50K,0
24418, <=50K,0
24419, >50K,0
24420, <=50K,0
24421, <=50K,0
24422, <=50K,0
24423, <=50K,0
24424, >50K,0
24425, <=50K,1
24426, <=50K,0
24427, >50K,0
24428, <=50K,0
24429, <=50K,0
24430, <=50K,0
24431, <=50K,0
24432, <=50K,0
24433, <=50K,0
24434, <=50K,0
24435, >50K,0
24436, >50K,0
24437, <=50K,1
24438, <=50K,0
24439, <=50K,1
24440, >50K,0
24441, >50K,1
24442, >50K,1
24443, <=50K,0
24444, <=50K,0
24445, <=50K,1
24446, <=50K,0
24447, <=50K,0
24448, <=50K,1
24449, <=50K,0
24450, >50K,0
24451, <=50K,0
24452, >50K,0
24453, >50K,0
24454, >50K,0
24455, <=50K,0
24456, >50K,0
24457, <=50K,0
24458, <=50K,0
24459, <=50K,0
24460, <=50K,0
24461, <=50K,1
24462, <=50K,0
24463, <=50K,1
24464, <=50K,0
24465, >50K,0
24466, <=50K,0
24467, <=50K,0
24468, <=50K,0
24469, <=50K,0
24470, >50K,0
24471, >50K,0
24472, >50K,0
24473, <=50K,1
24474, <=50K,1
24475, <=50K,0
24476, >50K,1
24477, >50K,0
24478, <=50K,0
24479, <=50K,0
24480, <=50K,1
24481, >50K,0
24482, >50K,0
24483, >50K,0
24484, <=50K,0
24485, >50K,1
24486, <=50K,0
24487, <=50K,0
24488, <=50K,0
24489, <=50K,1
24490, <=50K,0
24491, <=50K,0
24492, <=50K,0
24493, >50K,1
24494, <=50K,0
24495, <=50K,0
24496, <=50K,0
24497, >50K,1
24498, <=50K,0
24499, <=50K,1
24500, <=50K,0
24501, <=50K,0
24502, <=50K,0
24503, <=50K,0
24504, >50K,1
24505, <=50K,0
24506, <=50K,0
24507, <=50K,0
24508, <=50K,1
24509, <=50K,0
24510, >50K,0
24511, >50K,0
24512, <=50K,0
24513, <=50K,0
24514, >50K,0
24515, <=50K,0
24516, <=50K,0
24517, <=50K,0
24518, <=50K,0
24519, <=50K,0
24520, <=50K,0
24521, <=50K,1
24522, >50K,0
24523, >50K,0
24524, <=50K,1
24525, <=50K,0
24526, >50K,0
24527, <=50K,0
24528, <=50K,1
24529, <=50K,0
24530, <=50K,0
24531, <=50K,1
24532, <=50K,1
24533, >50K,1
24534, >50K,1
24535, <=50K,0
24536, >50K,1
24537, <=50K,0
24538, <=50K,0
24539, <=50K,0
24540, <=50K,0
24541, >50K,0
24542, <=50K,0
24543, <=50K,0
24544, <=50K,0
24545, <=50K,0
24546, <=50K,0
24547, >50K,0
24548, <=50K,0
24549, >50K,0
24550, <=50K,1
24551, <=50K,0
24552, <=50K,0
24553, <=50K,0
24554, >50K,0
24555, <=50K,0
24556, >50K,0
24557, <=50K,0
24558, <=50K,1
24559, <=50K,0
24560, >50K,0
24561, <=50K,0
24562, <=50K,0
24563, <=50K,1
24564, <=50K,0
24565, >50K,0
24566, <=50K,1
24567, >50K,0
24568, <=50K,0
24569, >50K,0
24570, <=50K,0
24571, >50K,0
24572, <=50K,1
24573, <=50K,1
24574, <=50K,0
24575, <=50K,0
24576, >50K,0
24577, <=50K,1
24578, <=50K,1
24579, <=50K,0
24580, <=50K,1
24581, <=50K,0
24582, <=50K,0
24583, <=50K,0
24584, <=50K,0
24585, <=50K,1
24586, <=50K,0
24587, <=50K,1
24588, <=50K,0
24589, <=50K,0
24590, >50K,0
24591, <=50K,1
24592, <=50K,0
24593, <=50K,1
24594, <=50K,1
24595, <=50K,0
24596, <=50K,0
24597, >50K,0
24598, <=50K,1
24599, >50K,0
24600, >50K,1
24601, >50K,0
24602, >50K,0
24603, >50K,0
24604, <=50K,0
24605, >50K,0
24606, >50K,1
24607, <=50K,0
24608, <=50K,1
24609, <=50K,0
24610, >50K,0
24611, <=50K,0
24612, <=50K,0
24613, <=50K,0
24614, >50K,0
24615, <=50K,0
24616, >50K,0
24617, <=50K,0
24618, <=50K,0
24619, <=50K,0
24620, <=50K,0
24621, <=50K,0
24622, <=50K,0
24623, <=50K,0
24624, <=50K,0
24625, >50K,0
24626, <=50K,0
24627, <=50K,0
24628, <=50K,0
24629, <=50K,0
24630, >50K,0
24631, >50K,0
24632, <=50K,1
24633, <=50K,0
24634, <=50K,1
24635, <=50K,0
24636, <=50K,0
24637, <=50K,1
24638, >50K,0
24639, <=50K,0
24640, <=50K,1
24641, >50K,0
24642, <=50K,0
24643, >50K,0
24644, <=50K,1
24645, <=50K,0
24646, <=50K,0
24647, <=50K,1
24648, <=50K,0
24649, <=50K,0
24650, <=50K,1
24651, >50K,0
24652, <=50K,0
24653, <=50K,0
24654, >50K,0
24655, <=50K,0
24656, <=50K,1
24657, <=50K,1
24658, <=50K,0
24659, >50K,0
24660, <=50K,1
24661, <=50K,1
24662, >50K,0
24663, <=50K,0
24664, <=50K,1
24665, >50K,0
24666, >50K,0
24667, <=50K,0
24668, <=50K,1
24669, >50K,1
24670, <=50K,0
24671, <=50K,0
24672, <=50K,1
24673, >50K,0
24674, <=50K,0
24675, <=50K,0
24676, >50K,0
24677, <=50K,1
24678, <=50K,0
24679, >50K,0
24680, <=50K,0
24681, <=50K,0
24682, <=50K,1
24683, >50K,0
24684, <=50K,0
24685, <=50K,0
24686, <=50K,0
24687, <=50K,0
24688, <=50K,0
24689, >50K,0
24690, <=50K,0
24691, <=50K,0
24692, <=50K,0
24693, <=50K,0
24694, <=50K,0
24695, >50K,0
24696, <=50K,0
24697, <=50K,0
24698, <=50K,0
24699, <=50K,0
24700, <=50K,0
24701, >50K,1
24702, <=50K,0
24703, <=50K,1
24704, <=50K,0
24705, <=50K,0
24706, <=50K,0
24707, <=50K,0
24708, <=50K,0
24709, >50K,0
24710, <=50K,0
24711, <=50K,0
24712, <=50K,0
24713, >50K,0
24714, <=50K,0
24715, <=50K,0
24716, <=50K,0
24717, <=50K,0
24718, <=50K,0
24719, <=50K,1
24720, <=50K,0
24721, <=50K,1
24722, >50K,1
24723, <=50K,0
24724, <=50K,0
24725, <=50K,0
24726, <=50K,0
24727, >50K,0
24728, <=50K,0
24729, >50K,0
